CityName,PinCode,Name of Location ,Region,COD,zone_id,Provider
Jammu,181205,Jammu,North,1,1488,ARAMEX
Udhampur,182101,Jammu,North,1,1488,ARAMEX
Udhampur,182121,Jammu,North,1,1488,ARAMEX
Doda,182204,Jammu,North,1,1488,ARAMEX
Jammu & Kashmir,182220,Jammu,North,1,1488,ARAMEX
Udhampur,182301,Jammu,North,1,1488,ARAMEX
Udhampur,182311,Jammu,North,1,1488,ARAMEX
Kathua,184101,Jammu,North,1,1488,ARAMEX
Kathua,184102,Jammu,North,1,1488,ARAMEX
Kathua,184104,Jammu,North,1,1488,ARAMEX
Poonch,184121,Jammu,North,1,1488,ARAMEX
Kathua,184144,Jammu,North,1,1488,ARAMEX
Rajauri,185131,Jammu,North,1,1488,ARAMEX
Rajauri,185153,Jammu,North,1,1488,ARAMEX
Srinagar,190001,Srinagar,North,1,1488,ARAMEX
Srinagar,190002,Srinagar,North,1,1488,ARAMEX
Srinagar,190003,Srinagar,North,1,1488,ARAMEX
Srinagar,190004,Srinagar,North,1,1488,ARAMEX
Budgam,190005,Srinagar,North,1,1488,ARAMEX
Srinagar,190006,Srinagar,North,1,1488,ARAMEX
Budgam,190007,Srinagar,North,1,1488,ARAMEX
Srinagar,190008,Srinagar,North,1,1488,ARAMEX
Srinagar,190009,Srinagar,North,1,1488,ARAMEX
Srinagar,190010,Srinagar,North,1,1488,ARAMEX
Srinagar,190011,Srinagar,North,1,1488,ARAMEX
Srinagar,190012,Srinagar,North,1,1488,ARAMEX
Budgam,190014,Srinagar,North,1,1488,ARAMEX
Budgam,190015,Srinagar,North,1,1488,ARAMEX
Jammu & Kashmir,190016,Srinagar,North,1,1488,ARAMEX
Srinagar,190017,Srinagar,North,1,1488,ARAMEX
Srinagar,191101,Outer Srinagar,NORTH,1,1488,ARAMEX
Srinagar,191102,Outer Srinagar,NORTH,1,1488,ARAMEX
Outer Srinagar,191104,Outer Srinagar,NORTH,1,1488,ARAMEX
Srinagar,191201,Srinagar,North,1,1488,ARAMEX
Ananthnag,192101,Srinagar,North,1,1488,ARAMEX
Ananthnag,192102,Srinagar,North,1,1488,ARAMEX
Jammu & Kashmir,192129,Srinagar,North,1,1488,ARAMEX
Pulwama,192301,Srinagar,North,1,1488,ARAMEX
Pulwama,192303,Srinagar,North,1,1488,ARAMEX
Baramulla,193101,Srinagar,North,1,1488,ARAMEX
Baramulla,193201,Srinagar,North,1,1488,ARAMEX
Kupwara,193222,Srinagar,North,1,1488,ARAMEX
Srinagar,193401,Srinagar,North,1,1488,ARAMEX
Ghaziabad,201001,Gzd,North,1,1483,ARAMEX
Ghaziabad,201002,Gzd,North,1,1483,ARAMEX
Ghaziabad,201003,Gzd,North,1,1483,ARAMEX
Ghaziabad,201004,Gzd,North,1,1483,ARAMEX
Ghaziabad,201005,Gzd,North,1,1483,ARAMEX
Ghaziabad,201006,Gzd,North,1,1483,ARAMEX
Ghaziabad,201007,Gzd,North,1,1483,ARAMEX
Ghaziabad,201009,Gzd,North,1,1483,ARAMEX
Ghaziabad,201010,Gzd,North,1,1483,ARAMEX
Ghaziabad,201011,Gzd,North,1,1483,ARAMEX
Ghaziabad,201012,Gzd,North,1,1483,ARAMEX
Ghaziabad,201014,Ghaziabad,NORTH,1,1505,ARAMEX
Ghaziabad,201204,Modinagar,NORTH,1,1505,ARAMEX
Noida,201300,Noida,NORTH,1,1505,ARAMEX
Ghaziabad,201301,Del,North,1,1483,ARAMEX
Ghaziabad,201303,Del,North,1,1483,ARAMEX
Gautam Buddha Nagar,201304,Del,North,1,1483,ARAMEX
Gautam Buddha Nagar,201305,Del,North,1,1483,ARAMEX
Gautam Buddha Nagar,201306,Del,North,1,1483,ARAMEX
Gautam Buddha Nagar,201307,Del,North,1,1483,ARAMEX
Gautam Buddha Nagar,201308,Noida,NORTH,1,1505,ARAMEX
Gautam Buddha Nagar,201309,Noida,NORTH,1,1505,ARAMEX
Aligarh,202001,Aligarh,North,1,1505,ARAMEX
Aligarh,202002,Aligarh,NORTH,1,1505,ARAMEX
Bulandshahr,202394,Bulandshahr,North,1,1505,ARAMEX
Moradabad,202410,Moradabad,North,1,1505,ARAMEX
Moradabad,202411,Moradabad,North,1,1505,ARAMEX
Moradabad,202412,Moradabad,North,1,1505,ARAMEX
Moradabad,202413,Moradabad,North,1,1505,ARAMEX
Budaun,202522,Budaun,North,1,1505,ARAMEX
Budaun,202527,Budaun,North,1,1505,ARAMEX
Bulandshahr,203001,Bulandshahar,NORTH,1,1505,ARAMEX
Bulandshahr,203131,Bulandshahr,North,1,1505,ARAMEX
Bulandshahr,203205,Bulandshahr,North,1,1505,ARAMEX
Hathras,204101,Hathras,North,1,1505,ARAMEX
Hathras,204214,Hathras,North,1,1505,ARAMEX
Mainpuri,205001,Mainpuri,North,1,1505,ARAMEX
Firozabad,205135,Firozabad,North,1,1505,ARAMEX
Etawah,206001,Etawah,North,1,1505,ARAMEX
Auraiya,206241,Auraiya,North,1,1505,ARAMEX
Auraiya,206244,Auraiya,North,1,1505,ARAMEX
Etah,207123,Etah,North,1,1505,ARAMEX
Kanpur Nagar,208001,Kanpur,North,1,1505,ARAMEX
Kanpur Nagar,208002,Kanpur,North,1,1505,ARAMEX
Kanpur Nagar,208003,Kanpur,North,1,1505,ARAMEX
Kanpur Nagar,208004,Kanpur,North,1,1505,ARAMEX
Kanpur Nagar,208005,Kanpur,North,1,1505,ARAMEX
Kanpur Nagar,208006,Kanpur,North,1,1505,ARAMEX
Kanpur Nagar,208007,Kanpur,North,1,1505,ARAMEX
Kanpur Nagar,208008,Kanpur,North,1,1505,ARAMEX
Kanpur Nagar,208009,Kanpur,North,1,1505,ARAMEX
Kanpur Nagar,208010,Kanpur,North,1,1505,ARAMEX
Kanpur Nagar,208011,Kanpur,North,1,1505,ARAMEX
Kanpur Nagar,208012,Kanpur,North,1,1505,ARAMEX
Kanpur Nagar,208013,Kanpur,North,1,1505,ARAMEX
Kanpur Nagar,208014,Kanpur,North,1,1505,ARAMEX
Kanpur Nagar,208015,Kanpur,North,1,1505,ARAMEX
Kanpur Nagar,208016,Kanpur,North,1,1505,ARAMEX
Kanpur Nagar,208017,Kanpur,North,1,1505,ARAMEX
Uttar Pradesh,208018,Kanpur,North,1,1505,ARAMEX
Kanpur Nagar,208019,Kanpur,North,1,1505,ARAMEX
Kanpur Nagar,208020,Kanpur,North,1,1505,ARAMEX
Kanpur Nagar,208021,Kanpur,North,1,1505,ARAMEX
Kanpur Nagar,208022,Kanpur,North,1,1505,ARAMEX
Kanpur Nagar,208023,Kanpur,North,1,1505,ARAMEX
Kanpur Nagar,208024,Kanpur,North,1,1505,ARAMEX
Kanpur Nagar,208025,Kanpur,North,1,1505,ARAMEX
Kanpur Nagar,208026,Kanpur,North,1,1505,ARAMEX
Kanpur Nagar,208027,Kanpur,NORTH,1,1505,ARAMEX
Uttar Pradesh,209261,Kanpur,North,1,1505,ARAMEX
Farrukhabad,209601,Farrukhabad,NORTH,1,1505,ARAMEX
Farrukhabad,209602,Farrukhabad,NORTH,1,1505,ARAMEX
Farrukhabad,209621,Farrukhabad,NORTH,1,1505,ARAMEX
Farrukhabad,209622,Farrukhabad,NORTH,1,1505,ARAMEX
Farrukhabad,209624,Farrukhabad,NORTH,1,1505,ARAMEX
Farrukhabad,209625,Farrukhabad,North,1,1505,ARAMEX
Kannauj,209722,Kannauj,NORTH,1,1505,ARAMEX
Kannauj,209725,Kannauj,NORTH,1,1505,ARAMEX
Kannauj,209726,Kannauj,NORTH,1,1505,ARAMEX
Kannauj,209727,Kannauj,NORTH,1,1505,ARAMEX
Kannauj,209729,Kannauj,NORTH,1,1505,ARAMEX
Kannauj,209732,Kannauj,NORTH,1,1505,ARAMEX
Kannauj,209734,Kannauj,NORTH,1,1505,ARAMEX
Kannauj,209735,Kannauj,NORTH,1,1505,ARAMEX
Kannauj,209736,Kannauj,NORTH,1,1505,ARAMEX
Kannauj,209738,Kannauj,NORTH,1,1505,ARAMEX
Kannauj,209747,Kannauj,NORTH,1,1505,ARAMEX
Unnao,209801,Unnao,NORTH,1,1505,ARAMEX
Unnao,209859,Unnao,NORTH,1,1505,ARAMEX
Unnao,209861,Unnao,North,1,1505,ARAMEX
Unnao,209862,Unnao,NORTH,1,1505,ARAMEX
Banda,210001,Banda,NORTH,1,1505,ARAMEX
Chitrakoot,210204,Banda,NORTH,1,1505,ARAMEX
Chitrakoot,210205,Banda,NORTH,1,1505,ARAMEX
Allahabad,211001,Allahabad,North,1,1505,ARAMEX
Allahabad,211002,Allahabad,North,1,1505,ARAMEX
Allahabad,211003,Allahabad,North,1,1505,ARAMEX
Allahabad,211004,Allahabad,North,1,1505,ARAMEX
Allahabad,211005,Allahabad,North,1,1505,ARAMEX
Allahabad,211006,Allahabad,North,1,1505,ARAMEX
Allahabad,211007,Allahabad,North,1,1505,ARAMEX
Allahabad,211008,Allahabad,North,1,1505,ARAMEX
Allahabad,211009,Allahabad,North,1,1505,ARAMEX
Allahabad,211010,Allahabad,North,1,1505,ARAMEX
Allahabad,211011,Allahabad,North,1,1505,ARAMEX
Allahabad,211012,Allahabad,North,1,1505,ARAMEX
Allahabad,211013,Allahabad,North,1,1505,ARAMEX
Allahabad,211014,Allahabad,North,1,1505,ARAMEX
Uttar Pradesh,211015,Allahabad,North,1,1505,ARAMEX
Allahabad,211016,Allahabad,North,1,1505,ARAMEX
Allahabad,211017,Allahabad,North,1,1505,ARAMEX
Allahabad,211018,Allahabad,North,1,1505,ARAMEX
Allahabad,212404,Allahabad,North,1,1505,ARAMEX
Varanasi,221001,Varanasi,North,1,1505,ARAMEX
Varanasi,221002,Varanasi,North,1,1505,ARAMEX
Varanasi,221003,Varanasi,North,1,1505,ARAMEX
Varanasi,221004,Varanasi,North,1,1505,ARAMEX
Varanasi,221005,Varanasi,North,1,1505,ARAMEX
Varanasi,221006,Varanasi,North,1,1505,ARAMEX
Varanasi,221007,Varanasi,North,1,1505,ARAMEX
Varanasi,221010,Varanasi,North,1,1505,ARAMEX
Varanasi,221103,Varanasi,North,1,1505,ARAMEX
Varanasi,221105,Varanasi,North,1,1505,ARAMEX
Varanasi,221106,Varanasi,North,1,1505,ARAMEX
Varanasi,221109,Varanasi,North,1,1505,ARAMEX
Sant Ravidas Nagar,221301,Sant Ravidas Nagar,North,1,1505,ARAMEX
Varanasi,221302,Varanasi,North,1,1505,ARAMEX
Sant Ravidas Nagar,221303,Sant Ravidas Nagar,North,1,1505,ARAMEX
Sant Ravidas Nagar,221304,Sant Ravidas Nagar,North,1,1505,ARAMEX
Varanasi,221305,Varanasi,North,1,1505,ARAMEX
Sant Ravidas Nagar,221306,Sant Ravidas Nagar,North,1,1505,ARAMEX
Varanasi,221307,Varanasi,North,1,1505,ARAMEX
Sant Ravidas Nagar,221401,Sant Ravidas Nagar,North,1,1505,ARAMEX
Jaunpur,222001,Jaunpur,North,1,1505,ARAMEX
Jaunpur,222002,Jaunpur,North,1,1505,ARAMEX
Faizabad,224201,Faizabad,NORTH,1,1505,ARAMEX
Barabanki,225001,Barabanki,North,1,1505,ARAMEX
Barabanki,225002,Barabanki,NORTH,1,1505,ARAMEX
Lucknow,226001,Lucknow,North,1,1505,ARAMEX
Lucknow,226002,Lucknow,North,1,1505,ARAMEX
Lucknow,226003,Lucknow,North,1,1505,ARAMEX
Lucknow,226004,Lucknow,North,1,1505,ARAMEX
Lucknow,226005,Lucknow,North,1,1505,ARAMEX
Lucknow,226006,Lucknow,North,1,1505,ARAMEX
Lucknow,226007,Lucknow,North,1,1505,ARAMEX
Lucknow,226008,Lucknow,North,1,1505,ARAMEX
Lucknow,226009,Lucknow,North,1,1505,ARAMEX
Lucknow,226010,Lucknow,North,1,1505,ARAMEX
Lucknow,226011,Lucknow,North,1,1505,ARAMEX
Lucknow,226012,Lucknow,North,1,1505,ARAMEX
Lucknow,226013,Lucknow,North,1,1505,ARAMEX
Lucknow,226014,Lucknow,North,1,1505,ARAMEX
Lucknow,226015,Lucknow,North,1,1505,ARAMEX
Lucknow,226016,Lucknow,North,1,1505,ARAMEX
Lucknow,226017,Lucknow,North,1,1505,ARAMEX
Lucknow,226018,Lucknow,North,1,1505,ARAMEX
Uttar Pradesh,226019,Lucknow,North,1,1505,ARAMEX
Lucknow,226020,Lucknow,North,1,1505,ARAMEX
Lucknow,226021,Lucknow,North,1,1505,ARAMEX
Lucknow,226022,Lucknow,North,1,1505,ARAMEX
Lucknow,226023,Lucknow,North,1,1505,ARAMEX
Lucknow,226024,Lucknow,North,1,1505,ARAMEX
Lucknow,226025,Lucknow,North,1,1505,ARAMEX
Lucknow,227105,Lucknow,North,1,1505,ARAMEX
Uttar Pradesh,227817,Uttar Pradesh,North,1,1505,ARAMEX
Sultanpur,228118,Sultanpur,North,1,1505,ARAMEX
Raebareli,229001,Raebareli,NORTH,1,1505,ARAMEX
Raebareli,229010,Raebareli,NORTH,1,1505,ARAMEX
Raebareli,229302,Raebareli,NORTH,1,1505,ARAMEX
Raebareli,229405,Raebareli,NORTH,1,1505,ARAMEX
Mirzapur,231001,Mirzapur,NORTH,1,1505,ARAMEX
Sonbhadra,231207,Sonbhadra,North,1,1505,ARAMEX
Sonbhadra,231208,Sonbhadra,North,1,1505,ARAMEX
Sonbhadra,231209,Sonbhadra,North,1,1505,ARAMEX
Sonbhadra,231210,Sonbhadra,North,1,1505,ARAMEX
Mirzapur,231211,Mirzapur,North,1,1505,ARAMEX
Sonbhadra,231212,Sonbhadra,North,1,1505,ARAMEX
Sonbhadra,231213,Sonbhadra,North,1,1505,ARAMEX
Uttar Pradesh,231214,Uttar Pradesh,North,1,1505,ARAMEX
Sonbhadra,231215,Sonbhadra,North,1,1505,ARAMEX
Sonbhadra,231216,Sonbhadra,North,1,1505,ARAMEX
Sonbhadra,231217,Sonbhadra,North,1,1505,ARAMEX
Sonbhadra,231218,Sonbhadra,North,1,1505,ARAMEX
Sonbhadra,231219,Sonbhadra,North,1,1505,ARAMEX
Sonbhadra,231220,Sonbhadra,North,1,1505,ARAMEX
Sonbhadra,231221,Sonbhadra,North,1,1505,ARAMEX
Sonbhadra,231222,Sonbhadra,North,1,1505,ARAMEX
Sonbhadra,231223,Sonbhadra,North,1,1505,ARAMEX
Sonbhadra,231225,Sonbhadra,North,1,1505,ARAMEX
Chandauli,232101,Chandauli,North,1,1505,ARAMEX
Ghazipur,233001,Gazipur,NORTH,1,1505,ARAMEX
Hardoi,241001,Hardoi,North,1,1505,ARAMEX
Shahjahanpur,242001,Shahjahanpur,NORTH,1,1505,ARAMEX
Budaun,242021,Moradabad,North,1,1505,ARAMEX
Shahjahanpur,242401,Moradabad,North,1,1505,ARAMEX
Shahjahanpur,242406,Shahjahanpur,North,1,1505,ARAMEX
Bareilly,243001,Bareilly,North,1,1505,ARAMEX
Bareilly,243002,Bareilly,North,1,1505,ARAMEX
Bareilly,243003,Bareilly,North,1,1505,ARAMEX
Uttar Pradesh,243004,Bareilly,North,1,1505,ARAMEX
Bareilly,243005,Bareilly,North,1,1505,ARAMEX
Bareilly,243006,Bareilly,North,1,1505,ARAMEX
Bareilly,243122,Bareilly,North,1,1505,ARAMEX
Bareilly,243201,Bareilly,North,1,1505,ARAMEX
Uttar Pradesh,243501,Uttar Pradesh,North,1,1505,ARAMEX
Bareilly,243502,Bareilly,North,1,1505,ARAMEX
Bareilly,243504,Bareilly,North,1,1505,ARAMEX
Budaun,243601,Budaun,North,1,1505,ARAMEX
Budaun,243633,Budaun,North,1,1505,ARAMEX
Budaun,243638,Budaun,North,1,1505,ARAMEX
Budaun,243639,Budaun,North,1,1505,ARAMEX
Moradabad,244001,Moradabad,North,1,1505,ARAMEX
Jyotiba Phule Nagar,244221,Moradabad,North,1,1505,ARAMEX
Jyotiba Phule Nagar,244231,Moradabad,North,1,1505,ARAMEX
Moradabad,244235,Moradabad,North,1,1505,ARAMEX
Jyotiba Phule Nagar,244241,Moradabad,North,1,1505,ARAMEX
Moradabad,244601,Moradabad,North,1,3968,ARAMEX
Udham Singh Nagar,244712,Udham Singh Nagar,North,1,3968,ARAMEX
Udham Singh Nagar,244713,Moradabad,North,1,1505,ARAMEX
Nainital,244715,Moradabad,North,1,1505,ARAMEX
Rampur,244901,Moradabad,North,1,1505,ARAMEX
Ghaziabad,245101,Moradabad,North,1,1505,ARAMEX
Ghaziabad,245207,Ghaziabad,North,1,1505,ARAMEX
Ghaziabad,245304,Ghaziabad,North,1,1505,ARAMEX
Pauri Garhwal,246001,Pauri Garhwal,North,1,3968,ARAMEX
Pauri Garhwal,246149,Moradabad,North,1,1505,ARAMEX
Pauri Garhwal,246174,Pauri Garhwal,North,1,3968,ARAMEX
Chamoli,246444,Chamoli,North,1,3968,ARAMEX
Rudraprayag,246475,Rudraprayag,North,1,3968,ARAMEX
Bijnor,246701,Moradabad,North,1,1505,ARAMEX
Bijnor,246725,Moradabad,North,1,1505,ARAMEX
Bijnor,246731,Bijnor,North,1,1505,ARAMEX
Bijnor,246733,Moradabad,North,1,1505,ARAMEX
Bijnor,246746,Moradabad,North,1,1505,ARAMEX
Bijnor,246761,Moradabad,North,1,1505,ARAMEX
Bijnor,246762,Moradabad,North,1,1505,ARAMEX
Bijnor,246763,Moradabad,North,1,1505,ARAMEX
Saharanpur,247001,Saharanpur,North,1,1505,ARAMEX
Muzaffarnagar,247775,Muzaffarnagar,North,1,1505,ARAMEX
Dehradun,248001,Dehradun,North,1,1505,ARAMEX
Dehradun,248002,Dehradun,North,1,3968,ARAMEX
Dehradun,248003,Dehradun,North,1,3968,ARAMEX
Uttar Pradesh,248004,Uttar Pradesh,North,1,1500,ARAMEX
Dehradun,248005,Dehradun,North,1,3968,ARAMEX
Dehradun,248006,Dehradun,North,1,3968,ARAMEX
Dehradun,248007,Dehradun,North,1,1500,ARAMEX
Tehri Garhwal,248008,Dehradun,North,1,3968,ARAMEX
Dehradun,248009,Dehradun,North,1,3968,ARAMEX
Dehradun,248010,Dehradun,North,1,1500,ARAMEX
Uttar Pradesh,248011,Uttar Pradesh,North,1,1500,ARAMEX
Dehradun,248110,Dehradun,North,1,3968,ARAMEX
Dehradun,248140,Dehradun,North,1,3968,ARAMEX
Dehradun,248146,Dehradun,North,1,3968,ARAMEX
Dehradun,248179,Dehradun,North,1,3968,ARAMEX
Dehradun,248197,Dehradun,North,1,3968,ARAMEX
Tehri Garhwal,249175,Tehri Garhwal,North,1,3968,ARAMEX
Tehri Garhwal,249192,Tehri Garhwal,North,1,3968,ARAMEX
Dehradun,249201,Dehradun,North,1,3968,ARAMEX
Dehradun,249205,Dehradun,North,1,3968,ARAMEX
Pauri Garhwal,249302,Pauri Garhwal,North,1,3968,ARAMEX
Pauri Garhwal,249304,Pauri Garhwal,North,1,3968,ARAMEX
Haridwar,249401,Haridwar,North,1,3968,ARAMEX
Haridwar,249402,Haridwar,North,1,3968,ARAMEX
Haridwar,249403,Haridwar,North,1,3968,ARAMEX
Haridwar,249404,Haridwar,North,1,3968,ARAMEX
Uttar Pradesh,249405,Uttar Pradesh,North,1,1500,ARAMEX
Haridwar,249407,Haridwar,North,1,3968,ARAMEX
Haridwar,249408,Haridwar,North,1,1500,ARAMEX
Uttar Pradesh,249409,Uttar Pradesh,North,1,1500,ARAMEX
Haridwar,249410,Haridwar,North,1,1500,ARAMEX
Uttar Pradesh,250005,Uttar Pradesh,North,1,1505,ARAMEX
Meerut,250110,Meerut,North,1,1505,ARAMEX
Meerut,250221,Meerut,North,1,1505,ARAMEX
Bagpat,250609,Bagpat,North,1,1505,ARAMEX
Bagpat,250611,Bagpat,North,1,1505,ARAMEX
Muzaffarnagar,251001,Muzaffarnagar,North,1,1505,ARAMEX
Muzaffarnagar,251002,Muzaffarnagar,North,1,1505,ARAMEX
Muzaffarnagar,251003,Muzaffarnagar,North,1,1505,ARAMEX
Muzaffarnagar,251201,Muzaffarnagar,North,1,1505,ARAMEX
Sitapur,261001,Sitapur,NORTH,1,1505,ARAMEX
Sitapur,261121,Sitapur,NORTH,1,1505,ARAMEX
Udham Singh Nagar,262308,Udham Singh Nagar,North,1,3968,ARAMEX
Udham Singh Nagar,262401,Udham Singh Nagar,North,1,3968,ARAMEX
Nainital,262402,Nainital,North,1,3968,ARAMEX
Udham Singh Nagar,262405,Sitarganj,NORTH,1,3968,ARAMEX
Kheri,262701,Kheri,North,1,1505,ARAMEX
Kheri,262722,Sitapur,NORTH,1,1505,ARAMEX
Kheri,262802,Kheri,North,1,1505,ARAMEX
Nainital,263001,Nainital,North,1,3968,ARAMEX
Nainital,263126,Nainital,North,1,3968,ARAMEX
Nainital,263132,Nainital,North,1,3968,ARAMEX
Nainital,263136,Nainital,North,1,3968,ARAMEX
Nainital,263139,Sitarganj,NORTH,1,3968,ARAMEX
Udham Singh Nagar,263145,Udham Singh Nagar,North,1,3968,ARAMEX
Uttar Pradesh,263146,Uttar Pradesh,North,1,3968,ARAMEX
Udham Singh Nagar,263148,Moradabad,North,1,1505,ARAMEX
Udham Singh Nagar,263152,Moradabad,North,1,1505,ARAMEX
Udham Singh Nagar,263153,Rudrapur,NORTH,1,3968,ARAMEX
Gonda,271001,Gonda,North,1,1505,ARAMEX
Gonda,271002,Gonda,North,1,1505,ARAMEX
Gorakhpur,273001,Gorakhpur,North,1,1505,ARAMEX
Gorakhpur,273003,Gorakhpur,NORTH,1,1505,ARAMEX
Jhansi,273004,Gorakhpur,NORTH,1,1505,ARAMEX
Gorakhpur,273005,Gorakhpur,NORTH,1,1505,ARAMEX
Gorakhpur,273006,Gorakhpur,NORTH,1,1505,ARAMEX
Gorakhpur,273008,Gorakhpur,NORTH,1,1505,ARAMEX
Gorakhpur,273009,Gorakhpur,NORTH,1,1505,ARAMEX
Gorakhpur,273010,Gorakhpur,NORTH,1,1505,ARAMEX
Gorakhpur,273012,Gorakhpur,NORTH,1,1505,ARAMEX
Gorakhpur,273013,Gorakhpur,NORTH,1,1505,ARAMEX
Gorakhpur,273015,Gorakhpur,NORTH,1,1505,ARAMEX
Gorakhpur,273412,Gorakhpur,NORTH,1,1505,ARAMEX
Azamgarh,276001,Azamgarh,North,1,1505,ARAMEX
Ballia,277001,Ballia,NORTH,1,1505,ARAMEX
Mathura,281001,Mathura,North,1,1505,ARAMEX
Uttar Pradesh,281002,Uttar Pradesh,North,1,1505,ARAMEX
Mathura,281003,Mathura,North,1,1505,ARAMEX
Mathura,281004,Mathura,North,1,1505,ARAMEX
Mathura,281005,Mathura,North,1,1505,ARAMEX
Mathura,281121,Mathura,North,1,1505,ARAMEX
Mathura,281403,Mathura,North,1,1505,ARAMEX
Agra,282001,Agra,North,1,1505,ARAMEX
Agra,282002,Agra,North,1,1505,ARAMEX
Agra,282003,Agra,North,1,1505,ARAMEX
Agra,282004,Agra,North,1,1505,ARAMEX
Agra,282005,Agra,North,1,1505,ARAMEX
Agra,282006,Agra,North,1,1505,ARAMEX
Agra,282007,Agra,North,1,1505,ARAMEX
Agra,282008,Agra,North,1,1505,ARAMEX
Agra,282009,Agra,North,1,1505,ARAMEX
Agra,282010,Agra,North,1,1505,ARAMEX
Firozabad,283203,Firozabad,NORTH,1,1505,ARAMEX
Jhansi,284001,Jhansi,North,1,1505,ARAMEX
Jhansi,284002,Jhansi,North,1,1505,ARAMEX
Jhansi,284003,Jhansi,North,1,1505,ARAMEX
Jhansi,284128,Jhansi,NORTH,1,1505,ARAMEX
Uttar Pradesh,284129,Uttar Pradesh,North,1,1505,ARAMEX
Jalaun,285001,Orai,NORTH,1,1505,ARAMEX
Vapi,300155,Vapi,WEST,1,1485,ARAMEX
Alwar,301001,Alwar,North,1,1501,ARAMEX
Alwar,301002,Alwar,North,1,1501,ARAMEX
Alwar,301018,Alwar,North,1,1501,ARAMEX
Alwar,301019,Alwar,North,1,1501,ARAMEX
Alwar,301030,Alwar,North,1,1501,ARAMEX
Alwar,301404,Alwar,North,1,1501,ARAMEX
Alwar,301405,Alwar,North,1,1501,ARAMEX
Alwar,301408,Alwar,North,1,1501,ARAMEX
Alwar,301701,Alwar,North,1,1501,ARAMEX
Alwar,301703,Neemrana,NORTH,1,1501,ARAMEX
Alwar,301704,Neemrana,NORTH,1,1501,ARAMEX
Alwar,301705,Alwar,North,1,1501,ARAMEX
Alwar,301706,Alwar,North,1,1501,ARAMEX
Alwar,301707,Alwar,North,1,1501,ARAMEX
Alwar,301708,Alwar,North,1,1501,ARAMEX
Jaipur,302001,Jaipur,North,1,1501,ARAMEX
Jaipur,302002,Jaipur,North,1,1501,ARAMEX
Jaipur,302003,Jaipur,North,1,1501,ARAMEX
Jaipur,302004,Jaipur,North,1,1501,ARAMEX
Jaipur,302005,Jaipur,North,1,1501,ARAMEX
Jaipur,302006,Jaipur,North,1,1501,ARAMEX
Rajasthan,302007,Jaipur,North,1,1501,ARAMEX
Rajasthan,302008,Jaipur,North,1,1501,ARAMEX
Rajasthan,302009,Jaipur,North,1,1501,ARAMEX
Rajasthan,302010,Jaipur,North,1,1501,ARAMEX
Jaipur,302011,Jaipur,North,1,1501,ARAMEX
Jaipur,302012,Jaipur,North,1,1501,ARAMEX
Jaipur,302013,Jaipur,North,1,1501,ARAMEX
Jaipur,302015,Jaipur,North,1,1501,ARAMEX
Jaipur,302016,Jaipur,North,1,1501,ARAMEX
Jaipur,302017,Jaipur,North,1,1501,ARAMEX
Jaipur,302018,Jaipur,North,1,1501,ARAMEX
Jaipur,302019,Jaipur,North,1,1501,ARAMEX
Jaipur,302020,Jaipur,North,1,1501,ARAMEX
Jaipur,302021,Jaipur,NORTH,1,1501,ARAMEX
Jaipur,302022,Jaipur,North,1,1501,ARAMEX
Jaipur,302023,Jaipur,North,1,1501,ARAMEX
Jaipur,302025,Jaipur,North,1,1501,ARAMEX
Jaipur,302033,Jaipur,North,1,1501,ARAMEX
Jaipur,303101,Jaipur,NORTH,1,1501,ARAMEX
Dausa,303313,Alwar,North,1,1501,ARAMEX
Rajasthan,303902,Rajasthan,North,1,1501,ARAMEX
Rajasthan,303906,Rajasthan,North,1,1501,ARAMEX
Surat,304230,Surat,WEST,1,1485,ARAMEX
Ajmer,305001,Ajmer,North,1,1501,ARAMEX
Ajmer,305002,Ajmer,North,1,1501,ARAMEX
Ajmer,305003,Ajmer,North,1,1501,ARAMEX
Ajmer,305004,Ajmer,North,1,1501,ARAMEX
Ajmer,305005,Ajmer,North,1,1501,ARAMEX
Rajasthan,305006,Ajmer,North,1,1501,ARAMEX
Ajmer,305007,Ajmer,North,1,1501,ARAMEX
Ajmer,305022,Pushkar,North,1,1501,ARAMEX
Ajmer,305601,Nasirabad,North,1,1501,ARAMEX
Ajmer,305801,Kishangarh,North,1,1501,ARAMEX
Ajmer,305802,Kishangarh,North,1,1501,ARAMEX
Ajmer,305901,Beawar,North,1,1501,ARAMEX
Pali,306401,Pali,NORTH,1,1501,ARAMEX
Bhilwara,311001,Bhilwara,NORTH,1,1501,ARAMEX
Bhilwara,311011,Bhilwara,NORTH,1,1501,ARAMEX
Bhilwara,311025,Bhilwara,North,1,1501,ARAMEX
Chittorgarh,312001,Chitorgarh,North,1,1501,ARAMEX
Chittorgarh,312021,Chitorgarh,NORTH,1,1501,ARAMEX
Chittorgarh,312023,Chittorgarh,North,1,1501,ARAMEX
Chittorgarh,312202,Chittorgarh,North,1,1501,ARAMEX
Chittorgarh,312601,Chittorgarh,North,1,1501,ARAMEX
Udaipur,313001,Udaipur,North,1,1501,ARAMEX
Udaipur,313002,Udaipur,North,1,1501,ARAMEX
Udaipur,313003,Udaipur,North,1,1501,ARAMEX
Rajasthan,313004,Udaipur,North,1,1501,ARAMEX
Udaipur,313011,Udaipur,North,1,1501,ARAMEX
Bharatpur,321001,Bharatpur,NORTH,1,1501,ARAMEX
